6410,1986-02-17,55261,196396,goi,-23873.40,gbjf,false
6411,2058-07-10,46397,71243,bef,-179857.59,ytbkiz,false
6412,1975-04-18,92866,474254,muxj,-69376.57,dsqjohut,true
6413,2026-10-22,51055,20175,amc,149239.40,qnj,true
6414,2068-05-30,90582,78908,cuaqeoo,116245.76,peewv,true
6415,1990-08-18,39375,34525,tivffs,-146842.27,edaz,true
6416,2049-12-01,35149,377731,sasdgimb,-117663.11,tucgmk,true
6417,1970-05-08,81717,258782,gbpvgxtt,-213560.14,vunuz,true
6418,2034-10-05,8832,372657,nqb,86902.66,zxjxnn,false
6419,2026-08-27,27363,280722,xfxnr,332909.76,ofbkmxjd,false
6420,2066-07-24,76626,476867,mrcvh,-341848.58,davs,true
6421,2016-06-24,60657,222619,est,110031.95,qlom,false
6422,2052-08-11,20797,121382,frlpl,54872.36,xxgb,false
6423,2017-04-27,7568,318839,eprqpsu,-294282.95,xdkcgprf,false
6424,2059-03-04,82410,40740,qrxde,183221.33,xkztpcxq,true
6425,2024-02-14,22949,71401,pqc,-277523.66,yfjlgh,false
6426,2040-05-22,75951,354086,uyuo,-52161.69,tguoo,true
6427,2060-04-15,56092,405999,styfo,82744.16,tgltwx,false
6428,2055-08-30,2959,214638,iofdnezy,322646.08,ijyfz,false
6429,2017-01-03,38208,310839,phs,99705.80,dvdrf,false
6430,1986-12-12,45666,390749,opr,-121176.16,tyfzum,true
6431,2064-09-11,49581,63953,mgfti,183009.95,grbt,false
6432,2039-01-13,9262,194856,jzcjj,-105927.08,uqztcs,true
6433,2063-02-13,95763,60859,ddjrouge,-41357.84,iqi,true
6434,1996-09-16,37281,445292,spi,-105981.96,kfz,false
6435,2009-09-25,13097,5225,nupderb,-74940.98,uhdidf,false
6436,1990-06-03,55282,260205,ltgip,112772.26,jmozk,true
6437,2050-11-27,57662,161733,xhes,230455.39,bsx,false
6438,2025-01-30,4628,274615,mqk,-86870.44,jqgxghz,false
6439,2021-12-13,75221,39,ljx,-63118.73,ttolsf,true
6440,2060-03-06,49072,113063,pkxu,-248156.02,uoijlgfm,false
6441,1977-02-15,54670,68441,pri,-14128.34,lhidjvkh,false
6442,2070-05-27,84208,70246,zqumbzw,99517.64,npihgn,false
6443,2050-03-01,15118,326084,nezaaicc,305586.49,nzdqvl,false
6444,1981-07-14,51831,335708,empcnc,-55777.59,kwfyden,false
6445,2045-07-21,42921,282409,vuym,-101451.84,vwnw,true
6446,1980-08-25,53395,315684,iqedrwtn,255241.04,gdp,false
6447,2017-02-01,6471,160427,svzuw,-257422.36,wmtyb,false
6448,1999-10-30,30349,125515,phag,-147534.97,soycvwk,false
6449,2000-01-28,19768,312475,gvta,-61960.82,epdhupkw,true
6450,2070-10-20,42315,14563,yiquocxr,-282077.51,zggald,true
6451,2035-02-17,5232,261788,evvegl,-28721.70,qqtnbss,true
6452,2017-06-30,71945,15514,fyzzogn,270803.99,dpilg,true
6453,1996-12-23,4803,299464,hojey,-16612.30,casx,false
6454,2020-05-24,39715,415174,zqjbrflx,-234724.84,ndbagww,false
6455,2063-06-06,63629,397966,lrhkv,-189770.70,qnayjvrj,true
6456,2044-12-19,42901,463759,guc,87707.50,bchab,true
6457,2059-06-10,70819,18034,lczqkth,265666.45,hvykcyxw,true
6458,1974-09-26,16404,174842,caekefke,91531.03,plyluz,false
6459,2006-04-26,25948,381623,xyyfj,-200806.30,ihmaw,false
6460,2055-03-26,60335,122562,rvookl,237626.57,olzf,true
6461,1985-11-30,41137,271967,cwfhc,193571.79,eqyqv,false
6462,1988-04-13,2733,408996,ndzol,173989.21,hjujjtw,true
6463,1979-05-01,14222,3740,rcqtvr,336147.89,civikucy,true
6464,2040-09-16,5162,472024,oawyk,-286078.36,xpagms,false
6465,1974-06-15,96172,169422,uunivt,39077.73,ajyegtho,true
6466,2056-10-15,39503,230417,shy,280936.40,trh,false
6467,2018-04-28,31284,442607,udwe,274450.34,cct,false
6468,2004-02-14,93123,8945,wcp,340501.33,bvzdi,false
6469,1998-10-06,13559,328639,vhq,-224312.93,tkho,true
6470,2009-06-19,86952,400331,adwxb,-24023.41,eqlv,false
6471,2037-12-02,18130,302312,bnrqe,-105987.15,jpxidv,true
6472,1984-03-21,20977,315676,jyu,-49209.11,hhij,false
6473,2011-11-15,86604,394181,cbouh,11981.31,rjr,true
6474,2059-10-18,91545,490863,fmhgyllc,254288.87,qmj,false
6475,1978-03-10,87984,49540,oyx,-36498.77,ezhn,true
6476,1985-06-30,36343,434539,gzfxxj,105904.16,blhfllim,true
6477,2025-12-27,39493,105067,geeu,-166383.47,hmpozkc,false
6478,2033-09-11,40085,150607,jsuy,217000.56,hsgdd,false
6479,2014-04-04,57223,158936,ybhjzug,-101443.64,uzjlhkho,false
6480,2025-05-22,86545,421107,nya,-154450.70,pkql,false
6481,2044-01-20,7309,314050,xvzpqca,-96877.89,vdpc,true
6482,2000-09-26,64281,121326,idvz,330940.38,ofhe,true
6483,2014-08-25,7579,423938,resd,-187467.59,luqze,true
6484,1999-03-21,55465,45787,kbqw,-54274.40,pqwqgkx,false
6485,2054-01-17,67559,374994,wjjab,291758.37,wvg,false
6486,2018-07-13,11721,391994,wjsc,303991.16,hsniqt,false
6487,2060-04-11,10471,93326,jorl,-299874.75,kfssf,false
6488,2052-04-10,14253,182037,gcaodg,137211.70,wslmno,false
6489,2061-12-03,65693,250854,kqg,-138708.04,vqlrf,true
6490,1991-06-11,4550,249140,skkw,218244.17,rvkjtjsb,false
6491,1987-05-09,8596,368833,qxgc,62512.96,tmji,false
6492,2021-10-09,6689,398507,cerjhnr,-224764.35,niecjff,true
6493,2028-03-04,39667,274965,oyuvdrow,79605.33,kts,false
6494,2066-07-02,85631,132146,uhl,-236175.16,hdfybqdn,true
6495,1997-06-23,42507,273972,lfs,-302424.14,tyrqjjj,false
6496,2006-10-18,84767,21126,azgco,107011.70,vxm,true
6497,1978-09-24,12707,133785,pkejfh,121554.66,hxcx,false
6498,2026-10-04,3991,370543,wzue,75893.52,mlv,true
6499,2061-10-13,8887,494790,sxsff,-133362.39,vpwg,true
6500,1981-11-28,17301,99959,rgqxu,-41973.37,xwo,false
6501,2067-02-26,57349,150896,bzcqama,-65539.97,zls,false
6502,2020-06-14,14849,291834,kmhycra,-33635.05,ykiifsg,true
6503,2047-02-06,87924,81260,zejqfifu,-153539.58,ksoy,true
6504,2049-08-16,32761,116967,xoq,137070.73,bzft,true
6505,2006-11-28,38744,15643,lcv,185469.52,muirrvdd,false
6506,2039-11-05,55278,248674,zvea,-244983.78,xaejfcu,false
6507,2008-11-17,20651,120308,qfenzgd,139481.84,djrgp,true
6508,1973-07-01,28719,62862,kyruanf,-121146.74,yqk,true
6509,2017-08-23,59536,72076,hbelylth,-1020.75,ugr,true
6510,2003-08-09,50544,96507,eqhaxmm,-64382.63,vdgdqrh,false
6511,2002-12-19,96517,27026,dzvf,247600.30,qatrkott,true
6512,2010-07-23,9325,323725,mzn,247665.51,ocwqnvwz,false
6513,2016-10-01,6418,410312,tkvfes,-39916.04,msufnoo,false
6514,2037-11-28,98257,10716,atw,151008.72,lqcdwz,false
6515,2036-10-31,8533,405291,azqecfl,131488.29,pxokxp,true
6516,2045-11-18,54718,340173,qxyft,266084.10,lap,true
6517,2034-07-23,12039,89906,jbbkgvqs,-139340.84,wntk,true
6518,2032-08-28,31500,306037,bikdznz,154856.22,bpnvixmd,false
6519,2031-04-09,42245,306418,ymyfw,-178371.59,asjihwxk,false
6520,1985-08-03,19208,273710,eyyk,18360.91,eztzqtg,true
6521,1997-08-31,30419,151578,mbq,171151.33,aerjcen,true
6522,2030-11-08,46504,457387,fckacznp,-70319.57,dxfqyt,false
6523,1973-07-03,43516,38904,pjsz,-24339.55,fsaddq,true
6524,1995-04-28,16177,34322,vrnfsn,237024.24,onhw,false
6525,2044-11-09,68685,325676,trd,-160340.67,eqjtm,true
6526,2004-04-01,5065,54258,kpkvjhkm,118497.98,zwvcn,false
6527,1991-06-06,4513,463415,vttmn,208633.45,rpxsyh,true
6528,2018-03-10,14031,346249,ttye,-201595.02,wfhsui,false
6529,2060-10-11,36179,182022,ezhjv,16766.30,pczuocja,true
6530,2022-02-28,46708,498089,rveg,82212.17,maluhck,false
6531,1986-03-27,4780,233402,kiwkakb,-196160.16,tocbza,true
6532,1986-07-17,30258,86609,lavdsa,118926.11,twvv,true
6533,2028-02-06,18699,147185,kjcpz,-63905.93,khnl,true
6534,1985-10-04,95173,65199,biyjtjbz,-324219.33,qqjnznxb,true
6535,1998-09-02,97047,459826,gqehisr,-126473.82,qhuqrgpl,true
6536,2048-03-12,34708,56794,xkply,-49024.00,oafi,false
6537,2070-06-17,65086,225063,awfddmgi,174971.88,uzu,true
6538,2048-12-01,25806,53791,strymsc,25092.23,ixdmfyqg,true
6539,1985-10-02,72989,32107,tevyyowx,302255.26,qtsmlii,false
6540,2044-09-28,95710,300084,vgmcst,134392.43,tlylcxc,true
6541,2032-04-23,35903,112769,ptby,-160450.52,ltzxihc,false
6542,2014-07-24,9528,149966,fnlxvmt,-195335.74,fze,false
6543,2066-07-06,9864,255761,ctsa,-239009.73,icu,false
6544,1978-05-11,50455,428288,rnk,-100154.94,wxmsb,true
6545,2042-07-11,8721,490097,lsp,33907.52,nqc,false
6546,2046-09-19,12975,385995,chqy,-220036.03,tttmjnze,false
6547,1971-04-26,25411,222256,uygzvywg,-20870.68,mddjgyft,true
6548,2002-01-08,17447,481510,egvj,177893.11,rrle,true
6549,1975-10-13,42173,293245,cjnap,323194.79,vdwts,true
6550,2018-11-04,75118,206179,zaor,-279553.95,isxqovj,true
6551,2017-03-26,70031,280632,dkudig,36940.51,rvj,true
6552,1969-12-04,89908,370146,lkcgipf,154944.30,dfhx,false
6553,2007-09-05,48350,231196,otqzlg,119140.22,hygrs,false
6554,2043-11-27,34955,472246,rrryhiq,-168579.40,npufdmf,false
6555,1984-01-05,58689,241312,ylncxi,163520.66,eiszh,true
6556,1991-10-12,60716,234298,sgtbc,-254797.26,pogkzhn,false
6557,2020-06-04,60138,293929,uylq,-110744.79,nttjuv,false
6558,2057-10-05,30176,193935,uixgb,291331.21,zgb,false
6559,2033-11-19,13354,414251,epqt,233944.90,cngj,true
6560,2059-07-01,24318,431246,maevgjh,-320579.86,zpi,true
6561,2015-08-23,26867,70976,nltzyd,-173241.08,puww,false
6562,2009-07-26,97824,416862,nbzurv,-240912.93,oblih,false
6563,2061-06-14,3063,113074,czo,-110755.91,bte,false
6564,1970-05-14,259,305372,xiutizx,-177747.61,kkucruym,true
6565,2019-09-07,6682,461536,xhdsv,254759.79,eziez,true
6566,1989-07-14,48258,93670,dqlxrwie,206630.60,vwczjjhj,true
6567,1975-03-17,64638,245367,hglijmic,-3069.25,yzh,false
6568,2010-06-23,53254,317286,akrhzctm,144146.69,qoo,true
6569,2032-03-14,20853,13908,egtfwzbe,-213799.70,tmdrzdi,false
6570,1981-02-11,78702,72198,ofr,318718.94,kcfg,false
6571,1981-01-26,29144,399030,bpad,-233941.34,jeysbl,true
6572,1979-04-23,80115,261127,wqn,196326.32,ypbync,false
6573,2058-10-19,51179,260658,qyjcdvkc,-132741.52,sxottpd,true
6574,2016-10-13,39455,435730,kcqfiayk,52558.10,znwlnnjp,true
6575,2059-11-09,65601,190039,oewpsiow,-146198.09,hqyqcbi,true
6576,2024-06-07,36974,454579,mfij,-104210.91,pbotreco,true
6577,1986-01-03,34421,316902,kejjebh,37004.81,saqpwded,true
6578,2062-11-20,6939,450748,frn,-15374.99,jxp,false
6579,1987-03-20,57866,245706,fkkwxi,-66094.73,dps,false
6580,2037-01-05,89287,461851,mzfcrt,62272.07,jppals,false
6581,2017-04-07,99584,215153,drnpnqi,-48393.06,bttzyw,false
6582,2040-05-25,70540,98926,kvbuqckk,-244467.87,svvuwj,false
6583,2011-11-21,82954,356504,toaugmv,75061.69,kshxa,true
6584,2070-06-13,38757,206323,upqylqs,58861.27,sflgq,false
6585,2023-05-31,58346,145027,pvj,183410.29,kosp,true
6586,2053-01-14,24741,333153,jnc,-35544.56,erd,false
6587,1979-01-24,25443,313241,swuyn,-158102.76,qitssvb,true
6588,1978-03-24,41270,493497,qmfaabma,138773.71,ujdi,true
6589,1976-02-25,32530,284670,zhoze,-21798.33,yiufkw,false
6590,1987-02-05,53054,12723,ytyhd,-18045.41,pkqay,true
6591,2066-05-07,19749,254664,vciisi,92354.07,lwfryhq,true
6592,1991-11-29,39324,278778,ebffx,305807.04,uhvo,false
6593,1976-03-25,83253,344197,dykganu,-227499.80,tptb,false
6594,2070-08-14,65777,253238,ozjfdr,-225878.88,ievtibs,true
6595,2000-02-24,10289,454417,omte,-38657.93,grebrnev,false
6596,1974-04-10,81328,472971,ikiruk,-40154.52,ixlfb,true
6597,2049-12-10,92831,61853,iijpb,-281506.93,bnoz,false
6598,2016-11-13,11744,285691,rqlc,84122.08,cln,true
6599,1992-07-18,98245,259097,hdyxowq,-307630.82,usi,false
6600,2053-12-19,88857,89564,onqhiup,-233526.13,nonbbile,true
6601,2019-08-12,94150,480304,qcoczdk,97796.83,tgwvkb,true
6602,1998-11-27,30990,288719,cpjqr,182096.11,gykqxonr,false
6603,1982-06-04,36577,66754,cuef,163336.83,cpxlt,false
6604,1973-09-07,13845,49898,xdm,297312.77,neeeucs,true
6605,2045-04-24,29011,293688,wohe,-209980.11,ssoe,false
6606,1994-05-29,76261,215807,goxn,96446.19,gqtfjd,false
6607,1973-05-30,44832,43990,nnjlfy,-288998.70,supvpnx,false
6608,2064-11-09,9382,65998,wqouub,-43552.97,qardd,true
6609,2013-09-16,75945,89968,dvk,213166.21,bfzw,true
6610,2027-06-24,18485,370065,hchu,-316062.58,xjlyvpv,false
6611,2016-12-30,61883,183450,cjytitam,299491.51,xssh,false
6612,2022-10-31,81611,439295,jktvl,-198824.63,wtegarim,true
6613,2064-05-07,38350,147846,zpbiwwne,305628.12,kcgyrrr,false
6614,1970-08-20,61713,291168,geq,-178699.97,tvwihazn,true
6615,1997-06-11,70773,74563,rjxpgfoe,-300564.79,kak,false
6616,1972-11-11,29490,138147,cvonrrlz,-163827.20,rysvvqp,true
6617,1978-12-12,94085,467701,aunmsy,-145629.38,bmt,true
6618,2031-05-24,84386,349838,ncpzs,-247414.42,ped,false
6619,1985-07-18,37955,199561,ypfnr,305758.74,pggwdu,true
6620,1982-07-27,32049,134331,tjsdbn,-250083.43,kehrrffy,false
6621,1979-03-15,96945,460037,kvtt,-123096.30,zlzbcrql,false
6622,2034-12-04,36786,270175,faqvb,-104893.93,pzersu,false
6623,2007-03-19,79488,456864,hojgf,122018.07,jmlpjh,false
6624,2061-11-02,88881,200816,tnpm,99303.65,eyrdi,true
6625,2009-01-24,15891,123539,wsfxrusd,-51820.55,triim,true
6626,2015-03-07,80819,373776,dyfola,208123.35,twwdzlf,true
6627,1995-02-17,19939,279102,wpauyb,-119355.05,wsxgsb,true
6628,2056-12-18,74170,386522,ieqpbjd,34321.78,lfn,false
6629,1982-07-15,95927,393245,rge,-203382.16,mdwv,false
6630,1974-10-29,83458,35156,iyvqoyi,-324029.79,oudqrspq,false
6631,2058-10-15,55828,171949,swxpeq,-168522.00,kkgapsw,false
6632,2012-11-01,80346,151798,yypag,127254.01,fogefwgt,true
6633,1995-12-17,64359,494171,btjdhfu,-244257.00,eusblusp,false
6634,2063-07-11,30213,266076,lzud,-25058.60,arpsv,false
6635,2019-10-02,29495,375058,iijeqy,-67825.89,ntdnpx,false
6636,2014-11-19,66941,18294,qdd,-112748.50,zta,true
6637,2011-08-12,72353,433351,dyehnfkm,-135554.65,dsskh,true
6638,2017-07-16,35212,441881,lrhzgj,32511.35,bbhra,true
6639,2069-04-13,8631,344287,hgypp,253512.02,mexepbw,true
6640,2004-02-23,64628,93471,uiq,-21001.95,djzn,false
6641,2034-12-24,10932,389860,sjv,79343.76,mnnoeqv,true
6642,2058-12-06,37885,46633,ynzukus,304411.13,rajz,true
6643,2060-06-15,46422,375520,dtkvv,-324453.63,zjznoq,true
6644,2018-08-25,44096,154735,zfvl,-275635.12,llzetvz,false
6645,2035-09-13,69504,494782,kgtraq,324631.21,rhevyj,true
6646,2006-12-05,42964,245637,wiqmgp,62630.03,fxtk,false
6647,2058-01-07,985,292408,cdbrt,-115012.64,ezehvpes,true
6648,2027-07-07,36402,349826,zhcn,245739.01,ejol,true
6649,2067-08-04,26711,357859,agtnazl,-266179.90,mumm,false
6650,2036-06-12,8834,81787,yyvrlb,-34027.77,icrm,false
6651,2006-10-24,97727,162982,gdyroah,330072.17,jyq,true
6652,2040-06-29,86335,211963,dwz,244175.37,xetp,true
6653,1997-06-28,7506,122085,oudlr,63299.27,jmdgwsmj,true
6654,1997-03-18,18433,235763,isjq,28328.86,hviz,true
6655,1995-01-04,59657,149344,swegr,326488.07,xsac,false
6656,2032-10-19,12522,115605,mxrexx,242561.78,pkioju,false
6657,2035-05-03,17362,339671,gpavoeq,-250477.49,nellfyh,true
6658,1991-05-08,46413,318601,zmmpr,-210634.55,jjcc,true
6659,1972-12-27,26962,444043,ymivc,198907.26,retfdhxh,true
6660,2054-02-11,39209,473061,xzdj,133235.75,sjsnznvf,false
6661,2048-11-16,14795,165827,zrhflspr,-236613.71,qteyfhky,false
6662,2048-06-24,85371,74337,syi,-88525.23,tdbls,true
6663,2037-03-21,22222,234825,azp,13704.75,cpickbsd,false
6664,2038-06-16,30870,232451,uso,236478.18,gjzgjhfi,false
6665,1988-02-10,9505,129769,nhqb,491.21,whb,true
6666,2033-05-01,74805,182487,dgvlzchm,321828.07,lncym,false
6667,1996-11-05,56591,388950,kqaw,-221531.10,impbbtn,true
6668,2016-11-20,4225,414370,qjvxsfcf,207354.74,zwwjqny,false
6669,1990-11-16,55138,151564,pwsr,-331145.00,joxy,false
6670,1992-04-09,21233,423179,jaq,152571.98,tmldwve,true
6671,2054-08-16,81622,498539,dykhog,-75292.02,pmfjpj,true
6672,1979-09-03,986,4077,qsxbbr,291703.99,hxesvmri,false
6673,1969-03-27,74429,403895,lmaexon,43616.46,culdxf,true
6674,2024-01-07,22526,92586,hodv,-342238.06,hnsglmoe,false
6675,1991-03-24,11756,105441,exta,-325135.46,ydrwaw,true
6676,1972-08-11,48146,318745,pdpmqfdy,-98398.74,ltt,true
6677,2049-11-20,26345,94453,mtbj,-76327.52,zvwzuxxu,true
6678,1985-04-24,61645,415154,micx,132312.11,zcyhl,true
6679,1970-02-23,12586,263298,uhe,-44768.37,jod,false
6680,2028-06-30,29725,348251,pmrbek,-327397.98,jcyvtqk,false
6681,1990-08-14,55510,181006,qwh,-157605.90,omjscmfd,false
6682,1979-06-05,45096,219926,fmhup,-276852.10,embd,false
6683,2024-09-23,63955,111413,xquz,85058.24,vlx,true
6684,2050-08-27,82793,157963,xso,225963.77,tmcry,true
6685,2053-01-12,712,452231,kpgdgnb,108391.81,dlml,true
6686,2004-06-07,67519,205895,zdg,-9472.50,rojjyvd,true
6687,2012-11-13,91881,228518,rmp,65492.20,zlde,true
6688,2052-03-17,44878,34515,aydnkbg,-97130.24,ruzpq,false
6689,2023-04-04,17143,58836,rosk,-91208.96,plg,true
6690,2043-04-02,33982,169583,ncrw,-107708.14,coh,true
6691,1989-03-05,80765,306292,bfdvdf,316603.17,qraiduwg,true
6692,2052-07-10,91229,84341,fbiuy,176250.46,phrykg,true
6693,1969-06-21,96904,103597,gayx,-22487.17,viua,false
6694,2012-12-26,94208,352400,npa,-243264.71,fsx,true
6695,1988-05-17,9490,102107,him,51485.32,jdyepfpn,false
6696,2038-03-24,16076,98099,jrl,179546.19,qtknc,false
6697,1982-05-16,73934,439405,drppwk,11968.02,dvhz,false
6698,2001-04-24,29224,259896,eebtfu,-296790.94,uefr,false
6699,1971-10-23,40547,391425,wwdqvci,-157557.86,bukwak,true
6700,2020-07-12,98926,102282,nubgse,-174756.61,qwi,true
6701,2029-01-06,38381,229739,qysqi,255173.85,jdmvp,true
6702,1970-02-25,50657,250659,tqm,-35104.90,hol,true
6703,1977-04-26,81648,436006,gcgpie,-250973.86,leavdzhn,false
6704,2037-02-15,88102,61596,urfej,-309760.86,hyg,false
6705,1983-09-22,48925,351806,xbur,-169260.57,sixf,true
6706,2035-04-28,15324,153823,hhu,74273.37,eapxt,false
6707,2012-03-18,2810,452564,zmfhxy,307463.47,echa,false
6708,1998-09-15,96926,343378,mxq,29931.98,gmvelx,false
6709,2051-04-18,12079,427084,aqjzd,-180080.59,zidwpcco,true
6710,1992-12-21,20299,485073,jpbom,217435.93,ptwerux,false
6711,2053-12-24,45790,405731,mmkvsy,-151112.11,flmxow,false
6712,2010-02-11,37539,408029,trbgfz,-4222.21,lmtjmdev,false
6713,2052-09-09,8157,307578,ocxmi,-269568.63,auipz,false
6714,2038-11-16,77073,315070,hft,-196598.10,ptqhgtxf,true
6715,2051-12-24,1874,458325,aeketnue,120557.85,jlsoyxr,true
6716,2013-06-26,92458,302742,txfxgrms,-128783.36,meoak,true
6717,2043-06-16,72258,383853,uguwgad,-271034.95,kvftlhw,true
6718,2044-08-07,91943,253444,ypqy,-263088.33,rdk,true
6719,1980-11-04,83369,374752,ytwqoq,-319532.33,ijzmt,true
6720,1970-06-05,45887,446020,mvvny,-63155.22,efix,true
6721,1974-06-23,33828,403353,gam,-74173.30,hcqbq,true
6722,1974-05-04,68347,191807,kmwissyf,-89296.86,fnuz,false
6723,2063-12-27,93405,158997,zdncfb,96064.05,qokeswm,false
6724,1999-06-20,40368,494036,eecc,-325370.82,gra,false
6725,2005-03-05,47030,90567,zurmdq,-152932.72,uitmwui,true
6726,1991-07-08,68373,362060,lga,72890.01,hsaucva,true
6727,1970-05-25,24695,25298,fqi,192257.66,txaxg,true
6728,2064-02-05,660,339134,ljgqwkt,-648.47,olaeinci,true
6729,2034-06-18,51844,152310,wvud,26279.25,tcpru,false
6730,2032-01-05,6748,104672,jpasqz,103124.98,xpbvqr,true
6731,2025-02-10,89393,270079,lkz,-282834.94,czrzz,false
6732,2034-06-23,41702,388086,mwk,164674.84,fyfjm,true
6733,2013-11-15,95564,371053,zzkaryu,-245912.36,kzb,false
6734,2008-08-05,39732,126922,tmyfwr,261401.56,smaneo,false
6735,1994-05-28,62752,59866,hhe,82882.63,sjdtyg,true
6736,2019-08-10,88016,176803,nokhjw,173245.27,mxyr,false
6737,2068-07-30,39791,49993,bew,-205206.21,oskd,false
6738,1972-12-05,366,124752,yjmgjqo,288108.29,xfa,false
6739,2020-03-13,56030,125306,veyq,-316288.50,ofg,true
6740,1989-12-13,46928,109040,bzpgvka,-298710.95,vibzi,false
6741,1972-06-28,87761,88947,obn,-116032.06,lly,false
6742,1991-06-12,30914,135330,vjtz,107446.27,kem,false
6743,2002-11-27,29315,143630,gnntvgi,274693.77,rbpdjjr,false
6744,1989-10-21,96048,66065,ddq,-302009.78,nshre,false
6745,1996-02-04,90579,261014,mlrpbe,-122407.61,stuyc,false
6746,1998-10-25,98510,314788,fsumrq,-138773.83,uacsx,false
6747,2041-04-29,27573,240230,rfwheu,-300339.84,ixgsp,false
6748,2000-02-04,67922,384421,nkrklgqq,312761.02,ipicbllp,true
6749,1977-01-25,43622,164978,ias,-100263.48,aypws,false
6750,2069-09-06,79938,384779,vvuyvk,-75240.74,zzes,false
6751,2002-03-03,5871,244707,cla,-137863.00,vnz,true
6752,2052-05-01,66008,243166,jhvr,-340689.50,zlle,false
6753,1969-10-24,57096,39441,rlorvouf,-135954.25,stlk,true
6754,1998-07-26,9663,49253,juby,-42783.00,qlps,false
6755,2061-06-24,34098,272573,nwftipz,15894.99,iaydyxy,false
6756,2040-08-22,30890,429236,bdsv,254111.60,uzsats,true
6757,1998-08-27,64414,203494,qkujw,-169528.53,ojgzx,true
6758,1969-04-14,9082,498472,yanp,-176394.17,sisbyyq,true
6759,2062-11-04,446,88336,ypdhykzo,276325.57,eotb,false
6760,1973-03-30,8913,206074,cxe,126189.08,cxf,true
6761,2034-08-06,61119,413990,tmglkrz,-164424.89,hoxnw,true
6762,2038-08-06,72876,400031,nmdv,37547.42,ydmvwsud,true
6763,2002-12-20,28779,256802,gmsetfsl,320761.37,outk,true
6764,2041-07-31,30534,225386,wvig,-178413.73,bcmqj,false
6765,1975-03-13,7969,101121,kjrtkzp,-54113.29,wbvic,false
6766,1995-11-12,12621,122860,izqcmar,-100989.97,ckwu,false
6767,2012-08-03,58865,291534,qdiozl,203402.97,uqsiavw,true
6768,2022-02-09,37222,394482,frz,-97543.00,uqhe,true
6769,2036-04-29,73126,364248,vndq,262203.52,zgpnpt,false
6770,2056-05-01,6202,32207,jtahhvh,-84676.32,tqpaboh,false
6771,2067-11-07,22797,420193,smzxh,-344332.28,dszdrid,false
6772,2040-05-03,15848,60968,cwq,-83205.83,xmlotlch,true
6773,1981-05-07,86210,173533,epsivf,7751.77,dvpdd,true
6774,1992-09-06,60773,120569,jrtbpmmm,-274683.48,ughzlyt,true
6775,1978-02-13,52457,18642,yjlyr,214605.52,lvnnfqa,true
6776,2041-11-27,36761,325362,owzw,-168987.47,pcymew,false
6777,2016-11-20,78010,418515,zrbcb,-103966.17,jizxgv,true
6778,1996-07-12,9330,208088,lzimjh,-238424.04,iwazfbc,true
6779,2018-12-04,76705,227295,jgbhgeah,-35281.32,xrs,false
6780,1999-11-14,78059,438835,rgim,325087.29,ddvvtbow,false
6781,1999-04-02,4914,253182,phjtezl,-304950.78,yewsv,false
6782,2069-02-14,43790,164662,vqpkfse,-50113.51,bnwud,true
6783,2035-11-26,58149,464090,fuuuz,-187789.37,xvn,true
6784,2026-02-16,24404,306954,mtnsxp,265308.04,issnybwv,true
6785,2000-12-21,98216,37069,ctfwgqeq,-298726.50,vlj,false
6786,1974-11-10,64342,36750,ukrz,-283735.91,htl,false
6787,1969-06-12,92590,278954,rbzt,-41793.39,eappasw,false
6788,2034-02-01,63298,20668,vgrh,-35674.61,ecl,true
6789,2020-12-25,71533,73756,tdlc,56388.91,pnhbqx,true
6790,2063-01-02,27500,166210,nnqwbd,319735.34,waolsuc,true
6791,2046-03-17,28224,63714,bszime,64805.56,ngwp,false
6792,2061-08-06,62316,117809,fsxpuqry,14338.58,kev,false
6793,1994-12-13,46715,160094,inqoan,164006.45,ziffn,true
6794,2054-02-25,20264,101964,qyoclxit,-288348.80,jbbivt,true
6795,2049-02-18,11012,185908,hcxqy,-23883.24,nlb,false
6796,1998-10-17,29350,422389,qpvkvft,-247903.37,hgy,true
6797,2048-12-13,11770,419521,cknzfi,21278.50,rgolws,false
6798,2005-01-30,43798,464136,havge,-176146.72,cbvho,false
6799,2034-04-11,76927,38269,ghi,187039.15,ayy,true
6800,1976-12-29,415,449543,nbd,-182580.03,zzmekqnc,false
6801,2036-02-01,30049,331296,zisrdfh,-182471.28,vag,true
6802,2058-10-30,55220,410557,wkb,-256277.66,vmdnbvwa,true
6803,2026-04-04,61374,148753,gpbw,-47820.65,qrvuc,true
6804,2040-10-01,58017,215525,hdpl,1521.56,uyigbliq,false
6805,2051-06-22,24436,119101,ztxk,278476.76,rkyizium,false
6806,1978-02-20,48215,52070,klreyh,-48608.16,cpfxfki,false
6807,1987-09-13,33567,79502,dnhnjqo,-145319.70,xaoc,true
6808,2021-10-09,79992,79945,yiggbcrg,77685.59,nbtx,false
6809,2003-11-29,30523,115714,kavbb,-50458.21,tjk,false
6810,2047-10-02,20768,151056,yrb,61031.88,yiiqs,true
6811,2040-05-08,66223,66623,icxexa,-254731.26,hvn,true
6812,1997-05-04,1343,395931,zcq,23921.46,lrc,false
6813,2040-02-20,65051,247491,zpvlnmm,-274915.36,fft,false
6814,1990-09-25,35548,378064,lnont,-308037.18,cwsqa,true
6815,2007-09-26,98364,225849,sbdy,308049.68,xducaju,false
6816,1984-08-05,4191,387604,dwaoldk,100554.45,fpguc,false
